iteration,query,exec_time_ms,plan_time_ms,total_time_ms,avg_qerror
5,9c,221.499,11.531,233.03,1.1409
5,9d,1525.592,11.267,1536.859,1.386
6,10a,243.847,5.513,249.36,1.1767
6,10b,143.013,5.083,148.096,1.1267
6,10c,6959.678,5.034,6964.712,1.2058
6,11a,34.015,9.931,43.946,1.1496
6,11b,37.802,10.46,48.262,1.24
6,11c,37.314,9.127,46.441,1.2669
6,11d,36.477,9.087,45.564,1.2237
6,12a,107.524,10.36,117.884,1.11
6,12b,39.699,9.982,49.681,1.0973
6,12c,418.409,10.146,428.555,1.1783
6,13a,3284.212,14.233,3298.445,3.2148
6,13b,144.022,16.186,160.208,1.2272
6,13c,107.434,15.269,122.703,1.6514
6,13d,843.177,13.6,856.777,1.202
6,14a,243.879,9.525,253.404,1.2426
6,14b,112.487,9.788,122.275,1.2765
6,14c,404.329,9.826,414.155,1.2759
6,15a,157.701,21.312,179.013,1.1833
6,15b,20.218,22.464,42.682,1.0759
6,15c,598.765,21.452,620.217,1.132
6,15d,844.488,20.55,865.038,1.2164
6,16a,156.146,9.698,165.844,1.3576
6,16b,6583.402,8.682,6592.084,1.4007
6,16c,14751.607,9.521,14761.128,6.1393
6,16d,14659.609,9.721,14669.33,6.5281
6,17a,2326.384,5.442,2331.826,1.5566
6,17b,4578.005,5.257,4583.262,1.3382
6,17c,4481.228,5.173,4486.401,1.3628
6,17d,4555.177,5.19,4560.367,1.3628
6,17e,2628.957,5.261,2634.218,1.5063
6,17f,2392.843,5.28,2398.123,1.483
6,18a,2209.435,5.944,2215.379,1.1353
6,18b,104.846,6.808,111.654,1.1232
6,18c,3050.185,6.328,3056.513,1.1355
6,19a,131.778,45.459,177.237,1.2592
6,19b,55.454,41.806,97.26,2.12
6,19c,790.13,42.692,832.822,1.4867
6,19d,2278.401,39.222,2317.623,1.5828
6,1a,43.565,2.654,46.219,1.1153
6,1b,39.255,2.235,41.49,1.1413
6,1c,40.172,2.339,42.511,1.08
6,1d,38.95,2.129,41.079,1.1386
6,20a,2262.17,24.916,2287.086,2.2899
6,20b,1529.037,25.383,1554.42,1.8684
6,20c,1607.024,25.212,1632.236,3.1094
6,21a,34.339,22.261,56.6,1.1722
6,21b,35.756,21.815,57.571,1.2187
6,21c,31.941,22.262,54.203,1.2177
6,22a,1268.805,60.97,1329.775,3.3851
6,22b,211.009,60.378,271.387,1.2851
6,22c,3103.449,60.606,3164.055,6.8319
6,22d,3983.936,60.222,4044.158,8.3298
6,23a,153.775,51.998,205.773,1.3572
6,23b,29.066,52.131,81.197,1.6339
6,23c,264.117,52.992,317.109,1.269
6,24a,126.05,519.253,645.303,1.2482
6,24b,28.113,576.24,604.353,2.3411
6,25a,589.384,19.735,609.119,1.302
6,25b,143.824,20.616,164.44,1.5063
6,25c,4309.11,20.538,4329.648,4.1673
6,26a,501.428,462.397,963.825,5.8051
6,26b,168.584,444.416,613.0,1.8489
6,26c,1055.318,438.681,1493.999,2.9743
6,27a,13.471,494.181,507.652,1.1978
6,27b,5.022,487.361,492.383,2.3972
6,27c,102.723,508.133,610.856,7.6019
6,28a,406.726,699.346,1106.072,2.0321
6,28b,177.482,681.192,858.674,2.2116
6,28c,309.398,702.341,1011.739,6.7822
6,29a,61.087,1010.225,1071.312,9.39
6,29b,15.821,999.901,1015.722,4.3831
6,29c,202.833,928.249,1131.082,10.0589
6,2a,186.577,1.933,188.51,1.5717
6,2b,181.024,2.185,183.209,1.6058
6,2c,14.141,2.258,16.399,1.3077
6,2d,274.491,1.884,276.375,1.6776
6,30a,785.476,508.984,1294.46,5.356
6,30b,98.299,563.907,662.206,1.4598
6,30c,1408.98,491.687,1900.667,4.4922
6,31a,118.065,71.773,189.838,5.0556
6,31b,46.608,73.653,120.261,4.2474
6,31c,207.254,73.151,280.405,4.1552
6,32a,7.754,2.71,10.464,7.2768
6,32b,105.806,2.865,108.671,24.1562
6,33a,11.048,548.822,559.87,1.0843
6,33b,7.5,528.705,536.205,1.0578
6,33c,8.578,555.896,564.474,1.2013
6,3a,129.401,1.746,131.147,1.0383
6,3b,85.788,1.725,87.513,1.0383
6,3c,200.198,1.823,202.021,1.0383
6,4a,87.111,2.348,89.459,1.0321
6,4b,31.829,2.186,34.015,1.1108
6,4c,88.437,2.042,90.479,1.0471
6,5a,65.939,2.58,68.519,1.0188
6,5b,62.709,2.446,65.155,1.0187
6,5c,97.803,2.476,100.279,1.1148
6,6a,23.184,2.202,25.386,1.3886
6,6b,173.235,2.152,175.387,1.3396
6,6c,6.443,2.451,8.894,1.5146
6,6d,3170.32,2.166,3172.486,1.3711
6,6e,17.039,2.37,19.409,1.4006
6,6f,3681.335,2.046,3683.381,1.251
6,7a,127.977,10.736,138.713,1.3582
6,7b,176.148,9.833,185.981,1.0617
6,7c,3093.719,10.896,3104.615,1.7736
6,8a,938.28,6.591,944.871,1.1447
6,8b,56.121,7.495,63.616,1.2317
6,8c,2061.777,4.733,2066.51,1.3975
6,8d,686.465,5.366,691.831,1.9423
6,9a,158.624,13.151,171.775,1.141
6,9b,153.902,12.125,166.027,1.1423
6,9c,221.53,11.362,232.892,1.1409
6,9d,1850.224,11.294,1861.518,1.3404
7,10a,244.878,5.413,250.291,1.1767
7,10b,141.207,5.094,146.301,1.1267
7,10c,6977.75,4.95,6982.7,1.2058
7,11a,33.415,9.85,43.265,1.1496
7,11b,37.887,9.528,47.415,1.24
7,11c,76.854,9.163,86.017,2.446
7,11d,36.699,8.833,45.532,1.2119
7,12a,106.858,10.338,117.196,1.11
7,12b,38.631,9.792,48.423,1.0973
7,12c,419.499,10.552,430.051,1.1783
7,13a,256.791,14.299,271.09,1.1644
7,13b,143.982,16.131,160.113,1.2177
7,13c,103.664,15.403,119.067,1.6612
7,13d,837.323,13.753,851.076,1.2005
7,14a,243.951,9.759,253.71,1.2426
7,14b,110.654,10.117,120.771,1.2765
7,14c,407.56,9.598,417.158,1.2759
7,15a,161.409,21.874,183.283,1.1833
7,15b,19.844,23.023,42.867,1.0759
7,15c,599.309,21.455,620.764,1.132
7,15d,843.765,20.24,864.005,1.2164
7,16a,155.536,9.557,165.093,1.4141
7,16b,6590.054,8.616,6598.67,1.4239
7,16c,724.9,9.455,734.355,1.3158
7,16d,641.817,9.731,651.548,1.3905
7,17a,2310.512,5.53,2316.042,1.5014
7,17b,4574.171,5.225,4579.396,1.3382
7,17c,4490.425,5.353,4495.778,1.3628
7,17d,4531.331,5.148,4536.479,1.3628
7,17e,2619.395,5.113,2624.508,1.5043
7,17f,2402.917,5.348,2408.265,1.483
7,18a,2216.573,6.008,2222.581,1.1353
7,18b,104.763,6.83,111.593,1.1232
7,18c,3062.562,6.163,3068.725,1.1355
7,19a,132.981,46.044,179.025,1.1173
7,19b,57.061,42.116,99.177,1.7473
7,19c,778.265,42.828,821.093,1.3091
7,19d,4156.454,40.37,4196.824,4.002
7,1a,44.11,2.578,46.688,1.1153
7,1b,38.803,2.302,41.105,1.1413
7,1c,40.498,2.241,42.739,1.08
7,1d,38.827,2.146,40.973,1.1386
7,20a,3392.911,25.184,3418.095,2.4675
7,20b,3557.273,25.389,3582.662,2.2299
7,20c,1800.892,24.84,1825.732,2.7368
7,21a,33.527,22.305,55.832,1.1729
7,21b,35.618,21.934,57.552,1.2087
7,21c,31.395,22.529,53.924,1.1575
7,22a,1488.125,59.977,1548.102,1.5147
7,22b,208.315,60.155,268.47,1.2851
7,22c,1180.965,60.13,1241.095,17.0075
7,22d,1176.949,59.622,1236.571,7.0564
7,23a,153.342,53.521,206.863,1.2838
7,23b,84.124,52.765,136.889,2.8313
7,23c,266.47,53.539,320.009,1.1957
7,24a,126.165,517.767,643.932,1.2482
7,24b,18.245,572.555,590.8,1.1689
7,25a,588.718,19.578,608.296,1.302
7,25b,145.203,20.585,165.788,1.4774
7,25c,4664.198,20.411,4684.609,2.5303
7,26a,703.339,463.323,1166.662,1.7804
7,26b,81.359,442.116,523.475,1.148
7,26c,1438.196,434.921,1873.117,5.9392
7,27a,11.0,498.712,509.712,1.7741
7,27b,6.468,487.666,494.134,1.0218
7,27c,76.768,512.769,589.537,2.5701
7,28a,186.742,702.752,889.494,2.593
7,28b,177.247,681.475,858.722,2.3758
7,28c,261.686,696.837,958.523,6.054
7,29a,22.814,1005.28,1028.094,3.2695
7,29b,11.664,989.402,1001.066,1.0465
7,29c,540.135,932.479,1472.614,11.7702
7,2a,187.807,1.938,189.745,1.5717
7,2b,182.121,2.219,184.34,1.6058
7,2c,14.218,2.274,16.492,1.3077
7,2d,278.003,1.901,279.904,1.6776
7,30a,260.295,519.247,779.542,1.5964
7,30b,137.666,568.736,706.402,1.9442
7,30c,893.518,488.806,1382.324,8.6419
7,31a,119.251,70.649,189.9,1.9296
7,31b,20.51,72.247,92.757,1.7008
7,31c,149.24,72.15,221.39,3.2347
7,32a,8.816,2.745,11.561,8.5705
7,32b,101.525,2.377,103.902,20.8392
7,33a,34.516,553.042,587.558,1.6224
7,33b,8.267,527.239,535.506,1.0477
7,33c,8.439,556.545,564.984,1.1933
7,3a,131.246,1.797,133.043,1.0383
7,3b,86.873,1.778,88.651,1.0383
7,3c,203.308,1.975,205.283,1.0383
7,4a,88.186,2.332,90.518,1.0321
7,4b,31.762,2.194,33.956,1.1108
7,4c,88.734,2.069,90.803,1.0471
7,5a,66.971,2.54,69.511,1.0188
7,5b,62.922,2.393,65.315,1.0187
7,5c,97.718,2.51,100.228,1.1148
7,6a,23.318,2.157,25.475,1.3924
7,6b,172.717,2.128,174.845,1.3458
7,6c,6.739,2.459,9.198,1.5107
7,6d,3180.39,2.54,3182.93,1.3649
7,6e,16.831,2.256,19.087,1.4028
7,6f,3659.926,2.015,3661.941,1.251
7,7a,129.658,10.99,140.648,1.0251
7,7b,175.999,9.677,185.676,1.0617
7,7c,2083.804,11.021,2094.825,1.0634
7,8a,934.883,6.578,941.461,1.1447
7,8b,55.499,7.258,62.757,1.2317
7,8c,2098.173,4.877,2103.05,1.4321
7,8d,688.645,5.363,694.008,1.9001
7,9a,160.079,13.273,173.352,1.141
7,9b,154.663,12.485,167.148,1.1423
7,9c,221.245,11.397,232.642,1.1409
7,9d,1438.095,11.449,1449.544,1.2854
8,10a,245.304,5.485,250.789,1.1767
8,10b,140.757,5.138,145.895,1.1267
8,10c,6978.428,4.901,6983.329,1.2058
8,11a,34.017,10.023,44.04,1.138
8,11b,37.4,9.599,46.999,1.2223
8,11c,81.609,9.363,90.972,2.707
8,11d,38.114,8.826,46.94,1.2012
8,12a,105.374,10.306,115.68,1.11
8,12b,39.95,9.678,49.628,1.0973
8,12c,418.353,11.02,429.373,1.1783
8,13a,256.199,13.901,270.1,1.1625
8,13b,145.234,15.958,161.192,1.2098
8,13c,104.773,15.792,120.565,1.6711
8,13d,833.675,13.852,847.527,1.1976
8,14a,242.638,9.846,252.484,1.2426
8,14b,110.522,10.217,120.739,1.2765
8,14c,405.026,9.886,414.912,1.2759
8,15a,159.157,22.045,181.202,1.1833
8,15b,20.123,22.953,43.076,1.0759
8,15c,599.178,21.559,620.737,1.132
8,15d,846.075,20.472,866.547,1.2068
8,16a,155.282,9.806,165.088,1.4141
8,16b,6651.895,8.606,6660.501,1.4203
8,16c,742.062,9.421,751.483,1.3158
8,16d,640.044,9.815,649.859,1.3865
8,17a,2317.587,5.375,2322.962,1.497
8,17b,4577.44,5.228,4582.668,1.3382
8,17c,4481.101,5.173,4486.274,1.3594
8,17d,4527.01,5.325,4532.335,1.3628
8,17e,2631.482,5.121,2636.603,1.5001
8,17f,2400.202,5.78,2405.982,1.4802
8,18a,2214.093,5.987,2220.08,1.1353
8,18b,104.476,6.968,111.444,1.1232
8,18c,3065.394,6.458,3071.852,1.1355
8,19a,134.715,45.798,180.513,1.1173
8,19b,55.892,41.849,97.741,1.2543
8,19c,1142.235,43.347,1185.582,1.3625
8,1a,43.719,2.568,46.287,1.1153
8,1b,39.213,2.256,41.469,1.1413
8,1c,40.606,2.228,42.834,1.08
8,1d,38.515,2.122,40.637,1.1386
8,20a,2547.622,24.943,2572.565,2.2791
8,20b,3545.657,25.679,3571.336,1.9231
8,20c,1874.146,25.053,1899.199,2.2744
8,21a,38.051,22.54,60.591,2.4504
8,21b,36.381,21.372,57.753,1.2087
8,21c,34.675,22.339,57.014,2.4092
8,22a,929.599,60.828,990.427,2.3047
8,22b,361.498,60.062,421.56,1.3033
8,22c,493.1,61.3,554.4,3.4937
8,22d,626.397,58.843,685.24,9.9168
8,23a,153.965,53.41,207.375,1.1747
8,23b,28.525,53.206,81.731,1.3712
8,23c,264.621,52.156,316.777,1.1694
8,24a,126.387,518.703,645.09,1.2482
8,24b,18.127,578.698,596.825,1.1442
8,25a,590.814,19.909,610.723,1.302
8,25b,143.754,20.906,164.66,1.3556
8,25c,1993.832,20.297,2014.129,1.3173
8,26a,351.815,467.065,818.88,3.1675
8,26b,87.904,443.139,531.043,1.7259
8,26c,1142.108,432.056,1574.164,2.189
8,27a,17.096,495.414,512.51,2.0175
8,27b,6.744,488.637,495.381,1.0218
8,27c,25.437,505.574,531.011,4.2271
8,28a,180.833,700.162,880.995,1.3552
8,28b,127.827,682.066,809.893,1.8082
8,28c,1471.643,698.844,2170.487,18.8021
8,29a,17.375,1003.004,1020.379,2.0538
8,29b,12.24,991.474,1003.714,1.008
8,29c,103.028,939.148,1042.176,11.1201
8,2a,185.383,1.913,187.296,1.5717
8,2b,182.188,2.245,184.433,1.6058
8,2c,14.123,2.249,16.372,1.3077
8,2d,274.158,1.901,276.059,1.6776
8,30a,477.711,517.316,995.027,2.3195
8,30b,1175.919,566.284,1742.203,1.9287
8,30c,2330.789,489.522,2820.311,3.1267
8,31a,119.599,71.979,191.578,2.914
8,31b,20.802,73.438,94.24,1.5642
8,31c,151.792,70.113,221.905,2.022
8,32a,8.781,2.735,11.516,9.736
8,32b,102.893,2.88,105.773,18.4361
8,33a,11.03,553.439,564.469,1.0802
8,33b,7.607,528.613,536.22,1.0399
8,33c,8.46,556.131,564.591,1.0157
8,3a,132.273,1.764,134.037,1.0383
8,3b,84.554,1.791,86.345,1.0383
8,3c,202.391,1.943,204.334,1.0383
8,4a,87.618,2.409,90.027,1.0321
8,4b,31.871,2.259,34.13,1.1108
8,4c,89.22,2.089,91.309,1.0471
8,5a,66.097,2.557,68.654,1.0188
8,5b,63.64,2.448,66.088,1.0187
8,5c,97.025,2.499,99.524,1.1148
8,6a,23.493,2.146,25.639,1.3965
8,6b,172.581,2.168,174.749,1.3518
8,6c,6.505,2.392,8.897,1.5066
8,6d,3171.5,2.325,3173.825,1.3591
8,6e,16.656,2.352,19.008,1.4072
8,6f,3660.924,2.027,3662.951,1.251
8,7a,129.603,11.053,140.656,1.0251
8,7b,178.183,10.043,188.226,1.0617
8,7c,2089.435,11.19,2100.625,1.0634
8,8a,935.586,6.422,942.008,1.1447
8,8b,55.555,7.518,63.073,1.2317
8,8c,2102.866,4.776,2107.642,1.4607
8,8d,694.311,5.329,699.64,1.8666
8,9a,158.998,13.313,172.311,1.141
8,9b,154.82,12.501,167.321,1.1423
8,9c,221.195,11.757,232.952,1.1409
8,9d,2018.224,11.416,2029.64,1.533
9,10a,243.473,5.561,249.034,1.1767
9,10b,141.579,5.295,146.874,1.1267
9,10c,6970.482,4.994,6975.476,1.2058
9,11a,33.775,9.963,43.738,1.138
9,11b,37.396,10.392,47.788,1.2223
9,11c,37.298,9.131,46.429,1.2316
9,11d,36.44,8.836,45.276,1.1917
9,12a,106.552,10.633,117.185,1.11
9,12b,39.946,10.014,49.96,1.0973
9,12c,418.885,10.443,429.328,1.1783
9,13a,255.336,13.938,269.274,1.1625
9,13b,144.922,16.105,161.027,1.2032
9,13c,105.957,15.424,121.381,1.6814
9,13d,834.024,14.048,848.072,1.1962
9,14a,243.775,9.95,253.725,1.2426
9,14b,110.219,10.3,120.519,1.2765
9,14c,407.552,9.708,417.26,1.2759
9,15a,160.434,22.198,182.632,1.1833
9,15b,19.938,22.653,42.591,1.0759
9,15c,599.044,21.351,620.395,1.132
9,15d,842.811,20.375,863.186,1.2068
9,16a,157.495,9.885,167.38,1.3576
9,16b,6607.791,8.786,6616.577,1.4203
9,16c,742.017,9.388,751.405,1.3158
9,16d,644.777,9.568,654.345,1.3865
9,17a,2316.816,5.545,2322.361,1.497
9,17b,4593.78,5.16,4598.94,1.3351
9,17c,4512.44,5.354,4517.794,1.3594
9,17d,4531.963,5.349,4537.312,1.3595
9,17e,2630.286,5.15,2635.436,1.5001
9,17f,2393.234,5.166,2398.4,1.4802
9,18a,2211.179,5.84,2217.019,1.1353
9,18b,105.3,7.033,112.333,1.1232
9,18c,3057.52,6.231,3063.751,1.1355
9,19a,133.057,45.645,178.702,1.1173
9,19b,55.11,41.894,97.004,1.6082
9,19c,4135.786,42.557,4178.343,10.6679
9,1a,45.082,2.561,47.643,1.1153
9,1b,38.849,2.256,41.105,1.1413
9,1c,40.9,2.249,43.149,1.08
9,1d,38.698,2.094,40.792,1.1386
9,20a,2624.356,25.102,2649.458,2.278
9,20b,694.561,25.71,720.271,1.1155
9,20c,1479.558,24.144,1503.702,2.503
9,21a,33.728,22.7,56.428,1.147
9,21b,36.373,21.705,58.078,1.2087
9,21c,32.396,22.622,55.018,1.16
9,22a,1171.994,61.34,1233.334,6.7948
9,22b,366.233,61.45,427.683,1.2815
9,22c,3318.412,60.043,3378.455,12.2075
9,22d,1489.454,60.785,1550.239,4.686
9,23a,153.94,53.817,207.757,1.0046
9,23b,29.151,53.467,82.618,1.0813
9,23c,265.131,52.839,317.97,1.029
9,24a,126.759,516.921,643.68,1.2383
9,24b,18.032,575.158,593.19,1.1442
9,25a,590.241,19.55,609.791,1.302
9,25b,143.986,20.9,164.886,1.2728
9,25c,1996.153,20.112,2016.265,1.3173
9,26a,622.633,465.459,1088.092,1.4892
9,26b,103.203,443.563,546.766,1.84
9,26c,1448.905,434.033,1882.938,4.8196
9,27a,29.634,495.486,525.12,3.5221
9,27b,7.261,487.639,494.9,1.0218
9,27c,83.58,496.173,579.753,15.2902
9,28a,632.242,725.759,1358.001,15.0143
9,28b,122.642,682.39,805.032,1.2554
9,28c,210.33,696.339,906.669,4.0679
9,29a,18.333,1013.191,1031.524,2.1909
9,29b,12.068,992.552,1004.62,1.008
9,29c,90.644,945.851,1036.495,9.4886
9,2a,189.614,1.912,191.526,1.5717
9,2b,182.097,2.248,184.345,1.6058
9,2c,13.93,2.239,16.169,1.3077
9,2d,274.01,1.881,275.891,1.6776
9,30a,367.627,520.388,888.015,1.9471
9,30b,135.875,570.139,706.014,1.551
9,30c,2220.507,488.946,2709.453,7.9415
9,31a,118.604,70.715,189.319,2.4044
9,31b,41.446,70.748,112.194,4.2962
9,31c,150.84,70.028,220.868,2.0387
9,32a,8.814,2.786,11.6,10.6248
9,32b,101.802,2.816,104.618,16.9998
9,33a,11.107,551.981,563.088,1.0657
9,33b,7.289,528.524,535.813,1.0399
9,33c,8.429,558.195,566.624,1.0157
9,3a,130.756,1.728,132.484,1.0383
9,3b,84.761,1.761,86.522,1.0383
9,3c,201.516,1.897,203.413,1.0383
9,4a,87.046,2.38,89.426,1.0321
9,4b,31.744,2.202,33.946,1.1108
9,4c,87.379,2.085,89.464,1.0471
9,5a,67.692,2.553,70.245,1.0188
9,5b,63.676,2.49,66.166,1.0187
9,5c,96.523,2.475,98.998,1.1148
9,6a,23.311,2.187,25.498,1.3985
9,6b,173.12,2.189,175.309,1.3575
9,6c,6.448,2.414,8.862,1.5045
9,6d,3170.954,2.143,3173.097,1.3591
9,6e,16.829,2.331,19.16,1.4072
9,6f,3666.935,2.052,3668.987,1.251
9,7a,129.838,10.968,140.806,1.0251
9,7b,178.617,9.947,188.564,1.0617
9,7c,2076.232,10.999,2087.231,1.0634
9,8a,934.382,6.408,940.79,1.1447
9,8b,55.84,7.594,63.434,1.2317
9,8c,2179.434,4.872,2184.306,1.4843
9,8d,694.776,5.265,700.041,1.8399
9,9a,157.707,13.214,170.921,1.141
9,9b,154.723,12.115,166.838,1.1423
9,9c,220.38,11.627,232.007,1.1409
9,9d,1578.49,11.001,1589.491,1.1751
10,10a,245.079,5.454,250.533,1.1767
10,10b,141.793,5.211,147.004,1.1267
10,10c,6974.099,4.953,6979.052,1.2058
10,11a,33.982,10.026,44.008,1.138
10,11b,37.556,9.5,47.056,1.2223
10,11c,37.568,9.073,46.641,1.2189
10,11d,36.504,8.8,45.304,1.1833
10,12a,107.342,10.377,117.719,1.11
10,12b,39.211,9.728,48.939,1.0973
10,12c,420.315,10.412,430.727,1.1783
10,13a,253.707,14.17,267.877,1.1526
10,13b,147.242,15.792,163.034,1.1983
10,13c,105.141,15.681,120.822,1.6852
10,13d,839.365,13.969,853.334,1.1949
10,14a,244.232,10.069,254.301,1.2426
10,14b,110.166,10.113,120.279,1.2765
10,14c,406.183,9.968,416.151,1.2759
10,15a,158.676,22.195,180.871,1.1833
10,15b,20.143,22.689,42.832,1.0759
10,15c,596.399,21.364,617.763,1.132
10,15d,845.274,20.304,865.578,1.1987
10,16a,155.866,9.895,165.761,1.3622
10,16b,6583.628,8.722,6592.35,1.4184
10,16c,739.074,9.398,748.472,1.3158
10,16d,642.578,9.762,652.34,1.3865
10,17a,2315.039,5.529,2320.568,1.4947
10,17b,4581.108,5.263,4586.371,1.3351
10,17c,4493.042,5.202,4498.244,1.3594
10,17d,4537.476,5.223,4542.699,1.3595
10,17e,2626.522,5.141,2631.663,1.4979
10,17f,2394.311,5.368,2399.679,1.4802
10,18a,2211.34,5.992,2217.332,1.1353
10,18b,104.176,7.051,111.227,1.1232
10,18c,3051.861,6.434,3058.295,1.1355
10,19a,131.643,46.043,177.686,1.1173
10,19b,56.794,42.213,99.007,1.1173
10,19c,810.227,43.497,853.724,1.1246
10,1a,43.601,2.651,46.252,1.1153
10,1b,38.715,2.183,40.898,1.1413
10,1c,40.506,2.202,42.708,1.08
10,1d,38.758,2.071,40.829,1.1386
10,20a,1622.18,25.184,1647.364,1.1121
10,20b,693.299,25.076,718.375,1.1148
10,20c,617.037,24.787,641.824,1.091
10,21a,33.291,22.295,55.586,1.147
10,21b,35.557,21.778,57.335,1.2087
10,21c,32.183,22.313,54.496,1.1572
10,22a,1115.188,60.691,1175.879,3.1643
10,22b,366.256,60.289,426.545,1.2815
10,22c,573.61,60.635,634.245,2.7971
10,22d,1666.174,59.331,1725.505,6.4958
10,23a,152.212,52.656,204.868,1.0039
10,23b,28.181,51.054,79.235,1.0731
10,23c,265.159,52.778,317.937,1.029
10,24a,126.722,517.731,644.453,1.208
10,24b,18.357,575.592,593.949,1.1424
10,25a,588.949,19.299,608.248,1.302
10,25b,144.489,20.772,165.261,1.2728
10,25c,1997.667,20.545,2018.212,1.3173
10,26a,406.673,462.475,869.148,6.4989
10,26b,87.758,442.6,530.358,1.3105
10,26c,3526.905,432.34,3959.245,2.111
10,27a,9.671,510.398,520.069,1.071
10,27b,7.33,487.906,495.236,1.0218
10,27c,62.319,509.422,571.741,2.1885
10,28a,457.848,724.252,1182.1,2.8182
10,28b,194.995,684.27,879.265,1.4445
10,28c,198.711,704.055,902.766,1.9213
10,29a,22.608,1014.075,1036.683,2.5834
10,29b,12.706,991.725,1004.431,1.008
10,29c,126.552,939.946,1066.498,3.1292
10,2a,188.703,1.936,190.639,1.5717
10,2b,180.963,2.23,183.193,1.6058
10,2c,14.291,2.267,16.558,1.3077
10,2d,274.967,1.906,276.873,1.6776
10,30a,796.388,522.057,1318.445,3.6572
10,30b,160.828,568.857,729.685,1.3357
10,30c,2284.254,487.497,2771.751,3.6111
10,31a,682.102,71.997,754.099,3.3655
10,31b,23.682,72.522,96.204,2.1019
10,31c,343.301,69.849,413.15,5.5118
10,32a,7.661,2.674,10.335,11.72
10,32b,106.33,3.768,110.098,15.5812
10,33a,10.87,549.566,560.436,1.0657
10,33b,7.214,529.454,536.668,1.0399
10,33c,8.154,556.282,564.436,1.0157
10,3a,129.91,1.688,131.598,1.0383
10,3b,85.631,1.737,87.368,1.0383
10,3c,202.474,1.853,204.327,1.0383
10,4a,87.696,2.414,90.11,1.0321
10,4b,31.623,2.288,33.911,1.1049
10,4c,88.06,2.079,90.139,1.0471
10,5a,67.758,2.585,70.343,1.0188
10,5b,63.47,2.42,65.89,1.0187
10,5c,97.364,2.424,99.788,1.1148
10,6a,23.474,2.168,25.642,1.4006
10,6b,172.297,2.067,174.364,1.3575
10,6c,6.645,2.466,9.111,1.5024
10,6d,3186.448,2.196,3188.644,1.3536
10,6e,16.778,2.368,19.146,1.4095
10,6f,3668.635,2.039,3670.674,1.251
10,7a,128.777,10.723,139.5,1.0251
10,7b,178.08,10.059,188.139,1.0617
10,7c,2080.077,10.959,2091.036,1.0634
10,8a,930.962,6.455,937.417,1.1447
10,8b,54.469,7.356,61.825,1.2317
10,8c,2163.644,4.865,2168.509,1.5037
10,8d,694.91,5.267,700.177,1.8185
10,9a,160.089,13.281,173.37,1.141
10,9b,153.735,12.512,166.247,1.1423
10,9c,220.605,11.458,232.063,1.1409
10,9d,1544.559,11.346,1555.905,1.1751
11,10a,244.488,5.514,250.002,1.1767
11,10b,139.88,5.189,145.069,1.1267
11,10c,6981.528,4.931,6986.459,1.2058
